# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec 14 14:04:00 2021
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_dens:        Stellar Density [g/cm**3]
#
loc_rowid,pl_name,pl_controv_flag,pl_orbper,pl_orbsmax,pl_masse,pl_bmasse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens
10485,Kepler-1452 b,0,42.91411148,,,,,,,,,5892.30,2.20,1.07,-0.146,0.721,3.78,,0.1415
10486,Kepler-1452 b,0,42.91376733,,,,,,,,,5892.30,2.20,1.07,-0.146,0.721,3.78,,0.1415
10487,Kepler-1452 b,0,42.91366350,,,,,,,,,5892.30,2.20,1.07,-0.146,0.721,3.78,,0.1415
10488,Kepler-1452 b,0,42.91375100,0.245700,,,,0.000000,31.37,604,,6148.00,1.22,1.07,-0.040,,4.30,,2.5783
10489,Kepler-1452 b,0,,,,,,,73.50,,,6045.00,2.11,,,,,,
10490,Kepler-1452 b,0,42.91366350,0.269700,,,,0.000000,101.56,810,,6049.00,2.48,1.42,0.180,,3.80,,2.0255
10491,Kepler-1453 b,0,47.16116960,0.262000,,,,0.000000,15.07,503,,5936.00,0.96,1.07,0.070,,4.50,,6.4225
10492,Kepler-1453 b,0,47.16123646,,,,,,,,,5600.00,0.90,0.99,,-0.140,4.52,,1.8862
10493,Kepler-1453 b,0,47.16079320,,,,,,,,,5600.00,0.90,0.99,,-0.140,4.52,,1.8862
10494,Kepler-1453 b,0,47.16116960,0.262000,,,,0.000000,15.07,503,,5936.00,0.96,1.07,0.070,,4.50,,6.4225
10495,Kepler-1453 b,0,47.16116960,0.262000,,,,0.000000,15.07,503,,5936.00,0.96,1.07,0.070,,4.50,,6.4225
10496,Kepler-1453 b,0,47.16134270,,,,,,,,,5600.00,0.90,0.99,,-0.140,4.52,,1.8862
10497,Kepler-1453 b,0,47.16079320,0.262000,,,,0.000000,15.07,503,,5936.00,0.96,1.07,0.070,,4.50,,6.6592
10498,Kepler-1453 b,0,47.16116960,,,,,,,,,5665.00,0.94,0.97,0.010,,4.48,4.270,
10499,Kepler-1453 b,0,,,,,,,11.89,,,5943.00,0.85,,,,,,
10500,Kepler-1454 b,0,,,,,,,9.08,,,5353.00,0.86,,,,,,
10501,Kepler-1454 b,0,47.03194790,0.239300,,,,0.000000,8.62,437,,5544.00,0.76,0.82,-0.360,,4.59,,1.3272
10502,Kepler-1454 b,0,47.03204780,,,,,,,,,5396.00,0.85,0.94,,-0.255,4.55,,2.1350
10503,Kepler-1454 b,0,47.03090296,,,,,,,,,5396.00,0.85,0.94,,-0.255,4.55,,2.1350
10504,Kepler-1454 b,0,47.03194790,0.239300,,,,0.000000,8.62,437,,5544.00,0.76,0.82,-0.360,,4.59,,1.3272
10505,Kepler-1454 b,0,47.03006322,,,,,,,,,5396.00,0.85,0.94,,-0.255,4.55,,2.1350
10506,Kepler-1454 b,0,47.03194790,,,,,,,,,5448.00,0.86,0.90,-0.020,,4.53,4.570,
10507,Kepler-1454 b,0,47.03194790,0.239300,,,,0.000000,8.62,437,,5544.00,0.76,0.82,-0.360,,4.59,,1.3272
10508,Kepler-1454 b,0,47.03204780,0.244700,,,,0.000000,13.83,492,,5370.00,1.05,0.88,0.180,,4.34,,1.9654
10509,Kepler-1455 b,0,49.27676000,,,,,,,,,3919.00,0.58,0.57,,-1.141,4.67,,4.0777
10510,Kepler-1455 b,0,49.27655660,,,,,,,,,3919.00,0.58,0.57,,-1.141,4.67,,4.0777
10511,Kepler-1455 b,0,49.27684480,0.212600,,,,0.000000,1.28,271,,3899.00,0.53,0.53,-0.200,,4.71,,8.3647
10512,Kepler-1455 b,0,49.27684480,,,,,,,,,3919.00,0.58,0.57,,-1.141,4.67,,4.0777
10513,Kepler-1455 b,0,,,,,,,1.53,,,3901.00,0.58,,,,,,
10514,Kepler-1455 b,0,49.27676400,0.215300,,,,0.000000,1.30,272,,3894.00,0.54,0.55,-0.100,,4.71,,8.7450
10515,Kepler-1455 b,0,49.27676400,0.215300,,,,0.000000,1.30,272,,3894.00,0.54,0.55,-0.100,,4.71,,8.7450
10516,Kepler-1455 b,0,49.27668000,0.214900,,,,,1.16,298,,3950.00,0.52,0.54,-0.210,-1.247,4.74,1.400,3.8900
10517,Kepler-1455 b,0,49.27676400,0.215300,,,,0.000000,1.30,272,,3894.00,0.54,0.55,-0.100,,4.71,,8.7450
10518,Kepler-1455 b,0,49.27676400,,,,,,,,,4075.00,0.60,0.62,-0.020,,4.68,4.170,
10519,Kepler-1456 b,0,18.13738290,0.113200,,,,0.000000,8.31,433,,4257.00,0.60,0.59,-0.300,,4.65,,3.3090
10520,Kepler-1456 b,0,18.13737880,0.113200,,,,0.000000,8.31,433,,4257.00,0.60,0.59,-0.300,,4.65,,0.1568
10521,Kepler-1456 b,0,18.13738290,,,,,,,,,4231.00,0.62,0.64,-0.090,,4.67,3.720,
10522,Kepler-1456 b,0,,,,,,,8.23,,,4253.00,0.60,,,,,,
10523,Kepler-1456 b,0,18.13738290,0.113200,,,,0.000000,8.31,433,,4257.00,0.60,0.59,-0.300,,4.65,,3.3090
10524,Kepler-1456 b,0,18.13738290,0.113200,,,,0.000000,8.31,433,,4257.00,0.60,0.59,-0.300,,4.65,,3.3090
10525,Kepler-1456 b,0,18.13737880,,,,,,,,,4116.00,0.65,0.64,,-0.957,4.61,,3.2340
10526,Kepler-1456 b,0,18.13757382,,,,,,,,,4116.00,0.65,0.64,,-0.957,4.61,,3.2340
10527,Kepler-1457 b,0,51.11102430,0.266800,,,,0.000000,12.38,478,,5968.00,0.88,0.97,-0.260,,4.53,,0.8595
10528,Kepler-1457 b,0,,,,,,,23.47,,,5846.00,1.26,,,,,,
10529,Kepler-1457 b,0,51.11102430,0.266800,,,,0.000000,12.38,478,,5968.00,0.88,0.97,-0.260,,4.53,,0.8595
10530,Kepler-1457 b,0,51.11047970,,,,,,,,,5841.00,1.25,1.05,,0.215,4.26,,0.7553
10531,Kepler-1457 b,0,51.11102430,0.266800,,,,0.000000,12.38,478,,5968.00,0.88,0.97,-0.260,,4.53,,0.8595
10532,Kepler-1457 b,0,51.11000858,,,,,,,,,5841.00,1.25,1.05,,0.215,4.26,,0.7553
10533,Kepler-1457 b,0,51.11047970,0.266800,,,,0.000000,12.38,478,,5968.00,0.88,0.97,-0.260,,4.53,,0.9863
10534,Kepler-1457 b,0,51.11086573,,,,,,,,,5841.00,1.25,1.05,,0.215,4.26,,0.7553
10535,Kepler-1457 b,0,51.11102430,,,,,,,,,5866.00,1.01,1.01,-0.050,,4.43,3.720,
10536,Kepler-1458 b,0,47.98727640,0.249500,,,,0.000000,14.01,493,,5641.00,0.98,0.90,-0.060,,4.41,,4.0636
10537,Kepler-1458 b,0,,,,,,,8.29,,,5414.00,0.82,,,,,,
10538,Kepler-1458 b,0,47.98727640,0.249500,,,,0.000000,14.01,493,,5641.00,0.98,0.90,-0.060,,4.41,,4.0636
10539,Kepler-1458 b,0,47.98691190,,,,,,,,,5578.00,0.81,0.98,,-0.240,4.61,,2.5810
10540,Kepler-1458 b,0,47.98669469,,,,,,,,,5578.00,0.81,0.98,,-0.240,4.61,,2.5810
10541,Kepler-1458 b,0,47.98691190,0.249500,,,,0.000000,14.01,493,,5641.00,0.98,0.90,-0.060,,4.41,,0.4408
10542,Kepler-1458 b,0,47.98727640,,,,,,,,,5653.00,0.94,0.96,0.020,,4.48,4.170,
10543,Kepler-1458 b,0,47.98754125,,,,,,,,,5578.00,0.81,0.98,,-0.240,4.61,,2.5810
10544,Kepler-1458 b,0,47.98727640,0.249500,,,,0.000000,14.01,493,,5641.00,0.98,0.90,-0.060,,4.41,,4.0636
10545,Kepler-1459 b,0,62.86916110,0.290100,,,,0.000000,4.80,377,,4947.00,0.87,0.82,0.360,,4.48,,2.8129
10546,Kepler-1459 b,0,62.86929150,,,,,,,,,4735.00,0.81,0.76,,-0.523,4.50,,1.9899
10547,Kepler-1459 b,0,62.86916110,,,,,,,,,4828.00,0.74,0.78,0.010,,4.61,3.890,
10548,Kepler-1459 b,0,62.86916110,0.290100,,,,0.000000,4.80,377,,4947.00,0.87,0.82,0.360,,4.48,,2.8129
10549,Kepler-1459 b,0,62.86862572,,,,,,,,,4735.00,0.81,0.76,,-0.523,4.50,,1.9899
10550,Kepler-1459 b,0,62.86946300,0.282900,,,,0.000000,3.51,349,,4762.00,0.78,0.76,0.200,,4.54,,0.0834
10551,Kepler-1459 b,0,62.86916110,0.290100,,,,0.000000,4.80,377,,4947.00,0.87,0.82,0.360,,4.48,,2.8129
10552,Kepler-1459 b,0,,,,,,,3.51,,,4762.00,0.78,,,,,,
10553,Kepler-1459 b,0,62.86946300,,,,,,,,,4735.00,0.81,0.76,,-0.523,4.50,,1.9899
10554,Kepler-146 b,0,31.15879900,0.200000,,,,,,,,5948.00,1.21,,,,4.31,,
10555,Kepler-146 b,0,31.15882490,,,,,,,,,5916.53,1.13,1.08,-0.026,0.148,4.37,,1.0595
10556,Kepler-146 b,0,31.15879749,0.193100,,,,0.000000,39.77,640,,6197.00,1.06,0.99,-0.300,,4.38,,1.3913
10557,Kepler-146 b,0,31.15857000,0.200000,,,,0.000000,,648,,6212.00,1.12,1.09,,,4.38,2.700,
10558,Kepler-146 b,0,31.15877609,,,,,,,,,5916.53,1.13,1.08,-0.026,0.148,4.37,,1.0595
10559,Kepler-146 b,0,,,,,,,32.89,,,6001.00,1.03,,,,,,
10560,Kepler-146 b,0,31.15882490,0.194800,,,,0.000000,39.46,639,,5951.00,1.16,1.01,-0.020,,4.32,,2.0533
10561,Kepler-146 b,0,31.15879091,,,,,,,,,5916.53,1.13,1.08,-0.026,0.148,4.37,,1.0595
10562,Kepler-146 b,0,31.15879749,,,,,,,,,6034.00,1.16,1.10,0.030,,4.35,3.630,
10563,Kepler-146 b,0,31.15879749,0.193100,,,,0.000000,39.77,640,,6197.00,1.06,0.99,-0.300,,4.38,,1.3913
10564,Kepler-146 b,0,31.15879749,0.193100,,,,0.000000,39.77,640,,6197.00,1.06,0.99,-0.300,,4.38,,1.3913
10565,Kepler-146 c,0,76.73251680,0.352100,,,,0.000000,11.96,474,,6197.00,1.06,0.99,-0.300,,4.38,,2.5980
10566,Kepler-146 c,0,76.73269674,,,,,,,,,5916.53,1.13,1.08,-0.026,0.148,4.37,,1.0595
10567,Kepler-146 c,0,76.73251680,0.352100,,,,0.000000,11.96,474,,6197.00,1.06,0.99,-0.300,,4.38,,2.5980
10568,Kepler-146 c,0,76.73312000,,,,,,,,,5916.53,1.13,1.08,-0.026,0.148,4.37,,1.0595
10569,Kepler-146 c,0,76.73217100,0.364000,,,,,,,,5948.00,1.21,,,,4.31,,
10570,Kepler-146 c,0,,,,,,,9.89,,,6001.00,1.03,,,,,,
10571,Kepler-146 c,0,76.73251680,,,,,,,,,6034.00,1.16,1.10,0.030,,4.35,3.630,
10572,Kepler-146 c,0,76.73251680,0.352100,,,,0.000000,11.96,474,,6197.00,1.06,0.99,-0.300,,4.38,,2.5980
10573,Kepler-146 c,0,76.73245560,,,,,,,,,5916.53,1.13,1.08,-0.026,0.148,4.37,,1.0595
10574,Kepler-146 c,0,76.73245560,0.355300,,,,0.000000,11.86,473,,5951.00,1.16,1.01,-0.020,,4.32,,2.0355
10575,Kepler-146 c,0,76.73240000,0.364000,,,,0.000000,,481,,6212.00,1.12,1.09,,,4.38,2.700,
10576,Kepler-146 c,0,76.73246607,,,,,,,,,5916.53,1.13,1.08,-0.026,0.148,4.37,,1.0595
10577,Kepler-1460 b,0,29.96332470,0.161400,,,,0.000000,5.55,391,,4463.00,0.64,0.62,-0.280,,4.62,,14.9566
10578,Kepler-1460 b,0,29.96306597,,,,,,,,,4353.00,0.67,0.68,,-0.844,4.62,,3.2550
10579,Kepler-1460 b,0,29.96310912,,,,,,,,,4353.00,0.67,0.68,,-0.844,4.62,,3.2550
10580,Kepler-1460 b,0,29.96332470,0.161400,,,,0.000000,5.55,391,,4463.00,0.64,0.62,-0.280,,4.62,,14.9566
10581,Kepler-1460 b,0,29.96332470,0.161400,,,,0.000000,5.55,391,,4463.00,0.64,0.62,-0.280,,4.62,,14.9566
10582,Kepler-1460 b,0,29.96328160,0.161400,,,,0.000000,5.55,391,,4463.00,0.64,0.62,-0.280,,4.62,,2.7920
10583,Kepler-1460 b,0,,,,,,,5.47,,,4465.00,0.63,,,,,,
10584,Kepler-1460 b,0,29.96328160,,,,,,,,,4353.00,0.67,0.68,,-0.844,4.62,,3.2550
10585,Kepler-1460 b,0,29.96332470,,,,,,,,,4422.00,0.67,0.70,-0.020,,4.64,3.980,
10586,Kepler-1461 b,0,29.34926797,,,,,,,,,4821.00,0.68,0.78,,-0.645,4.66,,3.4623
10587,Kepler-1461 b,0,,,,,,,8.88,,,4988.00,0.69,,,,,,
10588,Kepler-1461 b,0,29.34947388,,,,,,,,,4821.00,0.68,0.78,,-0.645,4.66,,3.4623
10589,Kepler-1461 b,0,29.34938520,,,,,,,,,4821.00,0.68,0.78,,-0.645,4.66,,3.4623
10590,Kepler-1461 b,0,29.34947750,,,,,,,,,4919.00,0.74,0.79,-0.040,,4.60,3.240,
10591,Kepler-1461 b,0,29.34947750,0.170900,,,,0.000000,9.90,452,,4986.00,0.72,0.77,-0.120,,4.61,,2.6592
10592,Kepler-1461 b,0,29.34947750,0.170900,,,,0.000000,9.90,452,,4986.00,0.72,0.77,-0.120,,4.61,,2.6592
10593,Kepler-1461 b,0,29.34938520,0.171500,,,,0.000000,9.81,451,,4987.00,0.72,0.78,-0.120,,4.61,,1.0567
10594,Kepler-1461 b,0,29.34947750,0.170900,,,,0.000000,9.90,452,,4986.00,0.72,0.77,-0.120,,4.61,,2.6592
10595,Kepler-1462 b,0,65.64910010,0.309400,,,,0.000000,5.48,390,,5436.00,0.82,0.92,0.000,,4.57,,1.5452
10596,Kepler-1462 b,0,65.64883410,,,,,,,,,5756.00,1.00,1.00,0.060,,4.45,4.070,
10597,Kepler-1462 b,0,65.64890923,,,,,,,,,5397.00,0.80,0.94,,-0.314,4.61,,2.6169
10598,Kepler-1462 b,0,65.64883410,0.309400,,,,0.000000,5.48,390,,5436.00,0.82,0.92,0.000,,4.57,,1.4962
10599,Kepler-1462 b,0,,,,,,,4.70,,,5446.00,0.76,,,,,,
10600,Kepler-1462 b,0,65.64910010,,,,,,,,,5397.00,0.80,0.94,,-0.314,4.61,,2.6169
10601,Kepler-1462 b,0,65.64866461,,,,,,,,,5397.00,0.80,0.94,,-0.314,4.61,,2.6169
10602,Kepler-1462 b,0,65.64883410,0.309400,,,,0.000000,5.48,390,,5436.00,0.82,0.92,0.000,,4.57,,1.4962
10603,Kepler-1462 b,0,65.64883410,0.309400,,,,0.000000,5.48,390,,5436.00,0.82,0.92,0.000,,4.57,,1.4962
10604,Kepler-1463 b,0,25.15864000,,,,,,,,,5679.00,0.95,0.96,0.000,,4.47,4.790,
10605,Kepler-1463 b,0,,,,,,,57.63,,,5978.00,1.20,,,,,,
10606,Kepler-1463 b,0,25.15864000,0.169400,,,,0.000000,34.70,619,,5973.00,0.94,1.02,-0.100,,4.51,,1.5135
10607,Kepler-1463 b,0,25.15731341,,,,,,,,,5578.00,1.19,0.98,,0.092,4.28,,0.8192
10608,Kepler-1463 b,0,25.15933890,,,,,,,,,5578.00,1.19,0.98,,0.092,4.28,,0.8192
10609,Kepler-1463 b,0,25.15864000,0.169400,,,,0.000000,34.70,619,,5973.00,0.94,1.02,-0.100,,4.51,,1.5135
10610,Kepler-1463 b,0,25.15864000,0.169400,,,,0.000000,34.70,619,,5973.00,0.94,1.02,-0.100,,4.51,,1.5135
10611,Kepler-1463 b,0,25.15933890,0.169400,,,,0.000000,34.70,619,,5973.00,0.94,1.02,-0.100,,4.51,,1.5886
10612,Kepler-1464 b,0,31.77875640,,,,,,,,,5654.00,1.71,1.00,,0.430,3.97,,0.2823
10613,Kepler-1464 b,0,31.77875640,0.180300,,,,0.000000,23.96,564,,5638.00,0.93,0.77,-0.420,,4.39,,0.4654
10614,Kepler-1464 b,0,31.77859010,0.180300,,,,0.000000,23.96,564,,5638.00,0.93,0.77,-0.420,,4.39,,0.5344
10615,Kepler-1464 b,0,,,,,,,89.47,,,5845.00,1.67,,,,,,
10616,Kepler-1464 b,0,31.77859010,0.180300,,,,0.000000,23.96,564,,5638.00,0.93,0.77,-0.420,,4.39,,0.5344
10617,Kepler-1464 b,0,31.77865569,,,,,,,,,5654.00,1.71,1.00,,0.430,3.97,,0.2823
10618,Kepler-1464 b,0,31.77859010,,,,,,,,,5828.00,1.01,1.02,0.030,,4.44,3.890,
10619,Kepler-1464 b,0,31.77859010,0.180300,,,,0.000000,23.96,564,,5638.00,0.93,0.77,-0.420,,4.39,,0.5344
10620,Kepler-1464 b,0,31.77852476,,,,,,,,,5654.00,1.71,1.00,,0.430,3.97,,0.2823
10621,Kepler-1464 c,0,5.32784157,0.054800,,,,0.000000,259.32,1023,,5638.00,0.93,0.77,-0.420,,4.39,,0.4395
10622,Kepler-1464 c,0,5.32784157,,,,,,,,,5654.00,1.71,1.00,,0.430,3.97,,0.2823
10623,Kepler-1464 c,0,5.32786292,0.054800,,,,0.000000,259.32,1023,,5638.00,0.93,0.77,-0.420,,4.39,,0.4488
10624,Kepler-1464 c,0,5.32786292,0.054800,,,,0.000000,259.32,1023,,5638.00,0.93,0.77,-0.420,,4.39,,0.4488
10625,Kepler-1464 c,0,5.32783088,,,,,,,,,5654.00,1.71,1.00,,0.430,3.97,,0.2823
10626,Kepler-1464 c,0,,,,,,,968.55,,,5845.00,1.67,,,,,,
10627,Kepler-1464 c,0,5.32786292,,,,,,,,,5828.00,1.01,1.02,0.030,,4.44,3.890,
10628,Kepler-1464 c,0,5.32786292,0.054800,,,,0.000000,259.32,1023,,5638.00,0.93,0.77,-0.420,,4.39,,0.4488
10629,Kepler-1465 b,0,31.82771110,0.172200,,,,0.000000,6.94,414,,4702.00,0.69,0.67,-0.220,,4.59,,30.7766
10630,Kepler-1465 b,0,31.82771110,0.172200,,,,0.000000,6.94,414,,4702.00,0.69,0.67,-0.220,,4.59,,30.7766
10631,Kepler-1465 b,0,31.82763672,,,,,,,,,4585.00,0.75,0.72,,-0.652,4.55,,2.4244
10632,Kepler-1465 b,0,31.82764900,0.193900,,,,0.000000,47.21,668,,4774.00,1.95,0.96,0.380,,3.84,,17.2160
10633,Kepler-1465 b,0,31.82764900,,,,,,,,,4585.00,0.75,0.72,,-0.652,4.55,,2.4244
10634,Kepler-1465 b,0,31.82771110,,,,,,,,,4726.00,0.71,0.75,-0.060,,4.62,3.720,
10635,Kepler-1465 b,0,31.82771110,0.172200,,,,0.000000,6.94,414,,4702.00,0.69,0.67,-0.220,,4.59,,30.7766
10636,Kepler-1465 b,0,,,,,,,6.25,,,4688.00,0.74,,,,,,
10637,Kepler-1466 b,0,31.17483110,,,,,,,,,5651.02,1.02,1.00,-0.484,-0.023,4.42,,1.3430
10638,Kepler-1466 b,0,31.17504480,0.194200,,,,0.000000,27.62,585,,6086.00,0.92,1.00,-0.260,,4.51,,3.7435
10639,Kepler-1466 b,0,31.17504480,,,,,,,,,5884.00,1.02,1.01,-0.070,,4.43,3.890,
10640,Kepler-1466 b,0,,,,,,,21.88,,,5552.00,0.98,,,,,,
10641,Kepler-1466 b,0,31.17504480,0.194200,,,,0.000000,27.62,585,,6086.00,0.92,1.00,-0.260,,4.51,,3.7435
10642,Kepler-1466 b,0,31.17498460,,,,,,,,,5651.02,1.02,1.00,-0.484,-0.023,4.42,,1.3430
10643,Kepler-1466 b,0,31.17483110,0.194200,,,,0.000000,27.62,585,,6086.00,0.92,1.00,-0.260,,4.51,,5.0201
10644,Kepler-1466 b,0,31.17504480,0.194200,,,,0.000000,27.62,585,,6086.00,0.92,1.00,-0.260,,4.51,,3.7435
10645,Kepler-1466 b,0,31.17498523,,,,,,,,,5651.02,1.02,1.00,-0.484,-0.023,4.42,,1.3430
10646,Kepler-1467 b,0,47.05690430,0.238500,,,,0.000000,6.86,413,,5290.00,0.75,0.82,-0.220,,4.60,,2.9494
10647,Kepler-1467 b,0,,,,,,,7.92,,,5290.00,0.80,,,,,,
10648,Kepler-1467 b,0,47.05690430,0.238500,,,,0.000000,6.86,413,,5290.00,0.75,0.82,-0.220,,4.60,,2.9494
10649,Kepler-1467 b,0,47.05710359,,,,,,,,,5311.62,0.79,0.91,0.111,-0.351,4.60,,2.6145
10650,Kepler-1467 b,0,47.05690430,0.238500,,,,0.000000,6.86,413,,5290.00,0.75,0.82,-0.220,,4.60,,2.9494
10651,Kepler-1467 b,0,47.05684760,,,,,,,,,5311.62,0.79,0.91,0.111,-0.351,4.60,,2.6145
10652,Kepler-1467 b,0,47.05690430,,,,,,,,,5332.00,0.82,0.86,-0.070,,4.55,4.370,
10653,Kepler-1467 b,0,47.05684760,0.238800,,,,0.000000,6.72,411,,5288.00,0.74,0.83,-0.240,,4.61,,3.0865
10654,Kepler-1467 b,0,47.05670887,,,,,,,,,5311.62,0.79,0.91,0.111,-0.351,4.60,,2.6145
10655,Kepler-1468 b,0,,,,,,,481.35,,,5796.00,1.78,,,,,,
10656,Kepler-1468 b,0,8.23977161,,,,,,,,,5774.53,1.84,1.03,0.204,0.531,3.92,,0.2325
10657,Kepler-1468 b,0,8.23984869,0.080500,,,,0.000000,167.45,917,,5973.00,0.98,1.02,-0.060,,4.47,,0.3923
10658,Kepler-1468 b,0,8.23984869,0.080500,,,,0.000000,167.45,917,,5973.00,0.98,1.02,-0.060,,4.47,,0.3923
10659,Kepler-1468 b,0,8.23989847,,,,,,,,,5774.53,1.84,1.03,0.204,0.531,3.92,,0.2325
10660,Kepler-1468 b,0,8.23984869,0.080500,,,,0.000000,167.45,917,,5973.00,0.98,1.02,-0.060,,4.47,,0.3923
10661,Kepler-1468 b,0,8.23983041,,,,,,,,,5774.53,1.84,1.03,0.204,0.531,3.92,,0.2325
10662,Kepler-1468 b,0,8.23984869,,,,,,,,,5893.00,1.05,1.04,0.030,,4.42,3.550,
10663,Kepler-1468 b,0,8.23983041,0.081700,,,,0.000000,338.17,1093,,5794.00,1.50,1.07,0.140,,4.12,,0.4105
10664,Kepler-1468 c,0,3.54549347,,,,,,,,,5774.53,1.84,1.03,0.204,0.531,3.92,,0.2325
10665,Kepler-1468 c,0,3.54553021,0.045900,,,,0.000000,515.05,1215,,5973.00,0.98,1.02,-0.060,,4.47,,0.3693
10666,Kepler-1468 c,0,,,,,,,1479.57,,,5796.00,1.78,,,,,,
10667,Kepler-1468 c,0,3.54553021,0.045900,,,,0.000000,515.05,1215,,5973.00,0.98,1.02,-0.060,,4.47,,0.3693
10668,Kepler-1468 c,0,3.54553021,,,,,,,,,5893.00,1.05,1.04,0.030,,4.42,3.550,
10669,Kepler-1468 c,0,3.54553077,0.046600,,,,0.000000,1039.47,1448,,5794.00,1.50,1.07,0.140,,4.12,,0.4254
10670,Kepler-1468 c,0,3.54553077,,,,,,,,,5774.53,1.84,1.03,0.204,0.531,3.92,,0.2325
10671,Kepler-1468 c,0,3.54553021,0.045900,,,,0.000000,515.05,1215,,5973.00,0.98,1.02,-0.060,,4.47,,0.3693
10672,Kepler-1468 d,0,19.59061670,0.143400,,,,0.000000,52.77,687,,5973.00,0.98,1.02,-0.060,,4.47,,0.5782
10673,Kepler-1468 d,0,19.59061030,,,,,,,,,5774.53,1.84,1.03,0.204,0.531,3.92,,0.2325
10674,Kepler-1468 d,0,19.59061030,0.145600,,,,0.000000,106.48,819,,5794.00,1.50,1.07,0.140,,4.12,,0.3528
10675,Kepler-1468 d,0,19.59059906,,,,,,,,,5794.00,1.50,1.07,0.140,,4.12,,0.3528
10676,Kepler-1468 d,0,19.59060056,,,,,,,,,5774.53,1.84,1.03,0.204,0.531,3.92,,0.2325
10677,Kepler-1468 d,0,19.59061670,0.143400,,,,0.000000,52.77,687,,5973.00,0.98,1.02,-0.060,,4.47,,0.5782
10678,Kepler-1468 d,0,19.59061670,0.143400,,,,0.000000,52.77,687,,5973.00,0.98,1.02,-0.060,,4.47,,0.5782
10679,Kepler-1469 b,0,21.86346380,,,,,,,,,5200.00,0.90,0.88,,-0.274,4.48,,1.7083
10680,Kepler-1469 b,0,21.86353010,0.146400,,,,0.000000,22.36,555,,5402.00,0.79,0.88,-0.100,,4.58,,3.2266
10681,Kepler-1469 b,0,21.86356295,,,,,,,,,5200.00,0.90,0.88,,-0.274,4.48,,1.7083
10682,Kepler-1469 b,0,21.86353010,,,,,,,,,5507.00,0.89,0.92,0.020,,4.51,4.470,
10683,Kepler-1469 b,0,,,,,,,24.90,,,5399.00,0.84,,,,,,
10684,Kepler-1469 b,0,21.86346380,0.146600,,,,0.000000,21.77,551,,5383.00,0.79,0.89,-0.100,,4.59,,2.9886
10685,Kepler-1469 b,0,21.86353010,0.146400,,,,0.000000,22.36,555,,5402.00,0.79,0.88,-0.100,,4.58,,3.2266
10686,Kepler-1469 b,0,21.86355817,,,,,,,,,5200.00,0.90,0.88,,-0.274,4.48,,1.7083
10687,Kepler-1469 b,0,21.86353010,0.146400,,,,0.000000,22.36,555,,5402.00,0.79,0.88,-0.100,,4.58,,3.2266
10688,Kepler-147 b,0,12.61097080,0.109500,,,,0.000000,154.60,899,,6010.00,1.26,1.10,0.080,,4.28,,0.5768
10689,Kepler-147 b,0,12.61097080,,,,,,,,,6025.00,1.34,1.14,0.070,,4.24,4.470,
10690,Kepler-147 b,0,12.61097080,0.109500,,,,0.000000,154.60,899,,6010.00,1.26,1.10,0.080,,4.28,,0.5768
10691,Kepler-147 b,0,12.61102000,0.105000,,,,0.000000,,877,,5894.00,1.19,0.98,,,4.27,8.300,
10692,Kepler-147 b,0,,,,,,,224.61,,,5943.00,1.55,,,,,,
10693,Kepler-147 b,0,12.61097080,0.109500,,,,0.000000,154.60,899,,6010.00,1.26,1.10,0.080,,4.28,,0.5768
10694,Kepler-147 b,0,12.61105742,,,,,,,,,5887.37,1.57,1.07,-0.010,0.427,4.07,,0.3883
10695,Kepler-147 b,0,12.61058400,0.113000,,,,,,,,6012.00,1.47,,,,4.18,,
10696,Kepler-147 b,0,12.61196850,0.109800,,,,0.000000,194.90,953,,6007.00,1.42,1.11,0.070,,4.18,,0.1532
10697,Kepler-147 b,0,12.61196850,,,,,,,,,5887.37,1.57,1.07,-0.010,0.427,4.07,,0.3883
10698,Kepler-147 c,0,33.41605530,0.210200,,,,0.000000,53.18,689,,6007.00,1.42,1.11,0.070,,4.18,,0.0238
10699,Kepler-147 c,0,33.41573724,,,,,,,,,5887.37,1.57,1.07,-0.010,0.427,4.07,,0.3883
